,Id,MSZoning,LotFrontage,LotArea,Street,Utilities,Neighborhood,BldgType,YearBuilt,RoofStyle,RoofMatl,MasVnrType,MasVnrArea,Foundation,TotalBsmtSF,CentralAir,Electrical,1stFlrSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageCars,PavedDrive,PoolArea,MiscVal,SaleType,SaleCondition,SalePrice
1234,1235,2.0,55.0,8525,1.0,0.0,18.0,0.0,1911,1.0,1.0,2.0,0.0,2.0,940,0.0,0.0,1024,1964,4,1,3.0,7,0,0,0.0,0,0,8.0,0.0,130000
1235,1236,3.0,96.0,13132,1.0,0.0,6.0,0.0,1914,1.0,1.0,2.0,0.0,0.0,747,1.0,1.0,892,1784,4,1,3.0,9,0,1,0.0,0,0,8.0,4.0,138887
1236,1237,3.0,36.0,2628,1.0,0.0,16.0,3.0,2003,1.0,1.0,3.0,106.0,2.0,764,1.0,4.0,764,1626,2,1,2.0,6,0,2,2.0,0,0,8.0,4.0,175500
1237,1238,3.0,41.0,12393,1.0,0.0,5.0,0.0,2004,1.0,1.0,2.0,0.0,2.0,847,1.0,4.0,847,1948,4,1,2.0,8,1,2,2.0,0,0,8.0,4.0,195000
1238,1239,3.0,63.0,13072,1.0,0.0,20.0,0.0,2005,1.0,1.0,2.0,0.0,2.0,1141,1.0,4.0,1141,1141,3,1,3.0,6,0,2,2.0,0,0,8.0,0.0,142500
1239,1240,3.0,64.0,9037,1.0,0.0,23.0,0.0,2006,3.0,1.0,1.0,32.0,2.0,1476,1.0,4.0,1484,1484,2,1,0.0,6,1,2,2.0,0,0,8.0,4.0,265900
1240,1241,3.0,65.0,8158,1.0,0.0,5.0,0.0,2003,1.0,1.0,1.0,252.0,2.0,884,1.0,4.0,884,1768,3,1,2.0,8,0,2,2.0,0,0,8.0,4.0,224900
1241,1242,3.0,83.0,9849,1.0,0.0,21.0,0.0,2007,3.0,1.0,3.0,0.0,2.0,1689,1.0,4.0,1689,1689,3,1,2.0,7,0,3,2.0,0,0,6.0,5.0,248328
1242,1243,3.0,85.0,10625,1.0,0.0,14.0,0.0,1974,1.0,1.0,1.0,81.0,1.0,1053,1.0,4.0,1173,1173,3,1,2.0,6,2,2,2.0,0,0,8.0,3.0,170000
1243,1244,3.0,107.0,13891,1.0,0.0,16.0,0.0,2006,1.0,1.0,2.0,103.68526170798899,2.0,2076,1.0,4.0,2076,2076,2,1,0.0,7,1,3,2.0,0,0,6.0,5.0,465000
1244,1245,3.0,70.04995836802665,11435,1.0,0.0,6.0,0.0,1929,1.0,1.0,2.0,0.0,2.0,792,1.0,4.0,792,1517,3,1,2.0,7,2,2,2.0,0,0,8.0,4.0,230000
1245,1246,3.0,78.0,12090,1.0,0.0,14.0,0.0,1984,3.0,1.0,1.0,74.0,1.0,585,1.0,4.0,1140,1868,3,1,3.0,7,1,2,2.0,0,0,8.0,0.0,178000
1246,1247,1.0,65.0,8125,1.0,0.0,21.0,0.0,2005,1.0,1.0,2.0,0.0,2.0,756,1.0,4.0,756,1553,3,1,2.0,6,0,2,2.0,0,0,6.0,5.0,186500
1247,1248,3.0,70.04995836802665,12328,1.0,0.0,11.0,0.0,1976,1.0,1.0,1.0,335.0,1.0,1012,1.0,4.0,1034,1034,3,1,3.0,6,0,3,2.0,0,0,8.0,4.0,169900
1248,1249,4.0,60.0,9600,1.0,0.0,17.0,0.0,1917,1.0,1.0,2.0,0.0,0.0,735,0.0,4.0,1134,2058,3,1,3.0,8,1,2,1.0,0,0,8.0,4.0,129500
1249,1250,3.0,60.0,7200,1.0,0.0,12.0,0.0,1950,1.0,1.0,2.0,0.0,1.0,876,1.0,4.0,988,988,3,1,3.0,6,0,1,2.0,0,0,8.0,4.0,119000
1250,1251,3.0,93.0,11160,1.0,0.0,12.0,0.0,1968,3.0,1.0,2.0,0.0,1.0,2110,1.0,4.0,2110,2110,3,1,0.0,8,2,2,2.0,0,0,8.0,4.0,244000
1251,1252,3.0,70.04995836802665,3136,1.0,0.0,16.0,4.0,2003,1.0,1.0,3.0,163.0,2.0,1405,1.0,4.0,1405,1405,2,1,2.0,6,1,2,2.0,0,0,8.0,4.0,171750
1252,1253,3.0,62.0,9858,1.0,0.0,11.0,0.0,1968,1.0,1.0,2.0,0.0,1.0,864,1.0,4.0,874,874,3,1,3.0,5,0,1,2.0,0,600,8.0,4.0,130000
1253,1254,3.0,70.04995836802665,17542,1.0,0.0,24.0,0.0,1974,1.0,1.0,2.0,0.0,1.0,1192,1.0,4.0,1516,2167,3,1,2.0,9,2,2,2.0,0,0,8.0,4.0,294000
1254,1255,3.0,60.0,6931,1.0,0.0,7.0,0.0,2003,1.0,1.0,3.0,92.0,2.0,746,1.0,4.0,760,1656,3,1,2.0,7,1,2,2.0,0,0,8.0,4.0,165400
1255,1256,4.0,52.0,6240,1.0,0.0,3.0,0.0,1931,1.0,1.0,2.0,0.0,0.0,884,1.0,0.0,959,1367,3,1,3.0,6,1,1,2.0,0,0,8.0,4.0,127500
1256,1257,3.0,91.0,14303,1.0,0.0,15.0,0.0,1994,3.0,1.0,1.0,554.0,2.0,1986,1.0,4.0,1987,1987,2,1,2.0,7,1,2,2.0,0,0,8.0,4.0,301500
1257,1258,3.0,56.0,4060,1.0,0.0,7.0,0.0,1922,1.0,1.0,2.0,0.0,2.0,864,1.0,4.0,864,864,2,1,3.0,4,0,0,2.0,0,0,8.0,4.0,99900
1258,1259,3.0,59.0,9587,1.0,0.0,8.0,0.0,2005,1.0,1.0,3.0,182.0,2.0,856,1.0,4.0,1166,1166,2,1,2.0,5,0,2,2.0,0,0,8.0,4.0,190000
1259,1260,3.0,65.0,9750,1.0,0.0,12.0,0.0,1969,1.0,1.0,2.0,0.0,1.0,1054,1.0,4.0,1054,1054,3,1,3.0,6,0,2,2.0,0,0,8.0,4.0,151000
1260,1261,3.0,70.04995836802665,24682,1.0,0.0,8.0,0.0,1999,1.0,1.0,2.0,0.0,2.0,841,1.0,4.0,892,1675,3,1,3.0,7,1,2,2.0,0,0,8.0,4.0,181000
1261,1262,3.0,80.0,9600,1.0,0.0,12.0,0.0,1956,3.0,1.0,2.0,0.0,1.0,1050,1.0,4.0,1050,1050,2,1,3.0,5,0,1,2.0,0,0,8.0,4.0,128900
1262,1263,3.0,70.04995836802665,11250,1.0,0.0,4.0,0.0,1957,1.0,1.0,2.0,0.0,1.0,1104,1.0,0.0,1104,1788,5,1,3.0,8,2,1,2.0,0,0,8.0,4.0,161500
1263,1264,3.0,60.0,13515,1.0,0.0,3.0,0.0,1919,2.0,1.0,2.0,0.0,2.0,764,1.0,0.0,1060,1824,3,1,3.0,8,1,2,0.0,0,0,8.0,4.0,180500
1264,1265,2.0,34.0,4060,1.0,0.0,12.0,4.0,1998,1.0,1.0,2.0,0.0,2.0,1405,1.0,4.0,1337,1337,2,1,2.0,5,0,2,2.0,0,0,0.0,0.0,181000
1265,1266,1.0,35.0,3735,1.0,0.0,21.0,4.0,1999,3.0,1.0,1.0,218.0,2.0,691,1.0,4.0,713,1452,3,1,2.0,6,0,2,2.0,0,0,8.0,4.0,183900
1266,1267,4.0,60.0,10120,1.0,0.0,17.0,1.0,1910,3.0,1.0,2.0,0.0,1.0,925,0.0,1.0,964,1889,4,2,3.0,9,1,1,0.0,0,0,8.0,4.0,122000
1267,1268,3.0,89.0,13214,1.0,0.0,23.0,0.0,2008,3.0,1.0,2.0,0.0,2.0,2002,1.0,4.0,2018,2018,3,1,0.0,10,1,3,2.0,0,0,8.0,4.0,378500
1268,1269,3.0,70.04995836802665,14100,1.0,0.0,6.0,0.0,1935,1.0,1.0,1.0,632.0,1.0,728,1.0,4.0,1968,3447,4,1,2.0,11,2,3,2.0,0,0,8.0,4.0,381000
1269,1270,3.0,78.0,11344,1.0,0.0,12.0,0.0,1958,1.0,1.0,1.0,180.0,1.0,874,1.0,0.0,874,1524,3,1,3.0,7,0,1,2.0,0,0,8.0,4.0,144000
1270,1271,3.0,70.04995836802665,23595,1.0,0.0,4.0,0.0,1979,5.0,6.0,2.0,0.0,2.0,1332,1.0,4.0,1332,1524,0,1,2.0,4,1,2,2.0,0,0,8.0,4.0,260000
1271,1272,3.0,70.04995836802665,9156,1.0,0.0,14.0,0.0,1968,3.0,1.0,2.0,0.0,1.0,1489,1.0,4.0,1489,1489,3,1,2.0,7,1,2,2.0,0,0,8.0,4.0,185750
1272,1273,3.0,70.04995836802665,13526,1.0,0.0,19.0,0.0,1965,3.0,1.0,1.0,114.0,1.0,935,1.0,4.0,935,935,3,1,3.0,5,0,1,2.0,0,0,8.0,4.0,137000
1273,1274,3.0,124.0,11512,1.0,0.0,7.0,0.0,1959,1.0,1.0,1.0,84.0,1.0,1019,1.0,4.0,1357,1357,2,1,0.0,5,1,1,2.0,0,0,8.0,4.0,177000
1274,1275,3.0,53.0,5362,1.0,0.0,6.0,0.0,1910,1.0,1.0,2.0,0.0,2.0,661,1.0,4.0,661,1250,3,1,3.0,8,1,2,2.0,0,0,8.0,4.0,139000
1275,1276,3.0,95.0,11345,1.0,0.0,12.0,2.0,1948,1.0,4.0,3.0,567.0,1.0,928,1.0,0.0,928,1920,4,2,3.0,10,0,2,2.0,0,0,8.0,4.0,137000
1276,1277,3.0,70.04995836802665,12936,1.0,0.0,14.0,0.0,1972,1.0,1.0,2.0,0.0,1.0,723,1.0,4.0,735,1395,3,1,3.0,6,1,2,2.0,0,0,8.0,4.0,162000
1277,1278,3.0,70.04995836802665,17871,1.0,0.0,14.0,0.0,1967,1.0,1.0,1.0,359.0,1.0,1680,1.0,4.0,1724,1724,3,1,3.0,7,1,2,2.0,0,0,8.0,4.0,197900
1278,1279,3.0,75.0,9473,1.0,0.0,5.0,0.0,2002,1.0,1.0,2.0,103.68526170798899,2.0,1128,1.0,4.0,1128,2031,3,1,2.0,7,1,2,2.0,0,0,8.0,4.0,237000
1279,1280,0.0,60.0,7500,1.0,0.0,9.0,0.0,1920,1.0,1.0,2.0,0.0,1.0,698,1.0,0.0,698,1128,2,1,3.0,6,0,2,2.0,0,0,0.0,0.0,68400
1280,1281,3.0,67.0,9808,1.0,0.0,5.0,0.0,2002,1.0,1.0,1.0,110.0,2.0,1573,1.0,4.0,1573,1573,3,1,2.0,6,0,2,2.0,0,0,8.0,4.0,227000
1281,1282,3.0,50.0,8049,1.0,0.0,23.0,0.0,1990,3.0,1.0,1.0,54.0,1.0,1309,1.0,4.0,1339,1339,2,1,3.0,6,1,2,2.0,0,0,8.0,4.0,180000
1282,1283,3.0,61.0,8800,1.0,0.0,5.0,0.0,1977,1.0,1.0,2.0,0.0,1.0,1040,1.0,4.0,1040,1040,3,1,2.0,5,0,2,2.0,0,0,8.0,4.0,150500
1283,1284,3.0,94.0,9400,1.0,0.0,11.0,2.0,1971,4.0,1.0,2.0,0.0,1.0,912,1.0,4.0,912,1824,4,2,3.0,8,0,0,2.0,0,0,8.0,4.0,139000
1284,1285,3.0,50.0,9638,1.0,0.0,18.0,0.0,1919,1.0,1.0,2.0,0.0,2.0,804,1.0,4.0,1699,2447,4,1,2.0,10,1,1,2.0,0,0,8.0,4.0,169000
1285,1286,4.0,50.0,6000,1.0,0.0,3.0,0.0,1939,1.0,1.0,2.0,0.0,1.0,780,1.0,1.0,825,1412,4,1,3.0,6,1,1,2.0,0,0,8.0,4.0,132500
1286,1287,3.0,70.04995836802665,9790,1.0,0.0,14.0,0.0,1963,3.0,1.0,1.0,451.0,1.0,1328,1.0,4.0,1328,1328,3,1,3.0,6,2,2,2.0,0,0,8.0,4.0,143000
1287,1288,3.0,70.04995836802665,36500,1.0,0.0,4.0,0.0,1964,1.0,1.0,0.0,621.0,1.0,1624,1.0,4.0,1582,1582,4,1,3.0,7,0,2,0.0,0,0,8.0,4.0,190000
1288,1289,3.0,40.0,5664,1.0,0.0,22.0,4.0,2000,1.0,1.0,2.0,0.0,2.0,1501,1.0,4.0,1659,1659,2,1,0.0,5,1,2,2.0,0,0,8.0,4.0,278000
1289,1290,3.0,86.0,11065,1.0,0.0,16.0,0.0,2006,1.0,1.0,3.0,788.0,2.0,1085,1.0,4.0,1120,1970,3,1,0.0,8,1,3,2.0,0,0,6.0,5.0,281000
1290,1291,3.0,70.04995836802665,14112,1.0,0.0,12.0,0.0,1964,3.0,1.0,1.0,86.0,2.0,1152,1.0,4.0,1152,1152,3,1,3.0,6,1,2,2.0,0,0,8.0,4.0,180500
1291,1292,4.0,21.0,1680,1.0,0.0,2.0,3.0,1972,1.0,1.0,1.0,268.0,1.0,630,1.0,4.0,630,1302,3,1,3.0,6,0,1,2.0,0,0,8.0,4.0,119500
1292,1293,4.0,60.0,6600,1.0,0.0,17.0,0.0,1892,1.0,1.0,2.0,0.0,4.0,994,0.0,4.0,1378,2372,4,2,3.0,11,0,1,2.0,0,0,8.0,4.0,107500
1293,1294,3.0,78.0,10140,1.0,0.0,14.0,0.0,1976,1.0,1.0,2.0,0.0,2.0,832,1.0,4.0,832,1664,4,1,3.0,8,1,2,2.0,0,0,8.0,4.0,162900
1294,1295,3.0,60.0,8172,1.0,0.0,7.0,0.0,1955,3.0,1.0,2.0,0.0,1.0,864,1.0,4.0,864,864,2,1,3.0,5,0,2,0.0,0,0,8.0,4.0,115000
1295,1296,3.0,70.0,8400,1.0,0.0,12.0,0.0,1968,3.0,1.0,1.0,168.0,1.0,1052,1.0,4.0,1052,1052,3,1,3.0,5,0,1,2.0,0,0,8.0,4.0,138500
1296,1297,3.0,80.0,8700,1.0,0.0,12.0,0.0,1963,3.0,1.0,1.0,148.0,1.0,1120,1.0,4.0,1128,1128,3,1,3.0,6,0,2,2.0,0,0,8.0,4.0,155000
1297,1298,4.0,35.0,3675,1.0,0.0,7.0,4.0,2005,1.0,1.0,1.0,82.0,2.0,547,1.0,4.0,1072,1072,2,1,3.0,5,0,2,2.0,0,0,6.0,5.0,140000
1298,1299,3.0,313.0,63887,1.0,0.0,7.0,0.0,2008,3.0,0.0,3.0,796.0,2.0,6110,1.0,4.0,4692,5642,3,1,0.0,12,3,2,2.0,480,0,6.0,5.0,160000
1299,1300,3.0,75.0,7500,1.0,0.0,12.0,0.0,1959,3.0,1.0,2.0,0.0,1.0,1246,1.0,4.0,1246,1246,3,1,2.0,6,0,1,2.0,0,0,8.0,4.0,154000
1300,1301,3.0,70.04995836802665,10762,1.0,0.0,8.0,0.0,1999,1.0,1.0,2.0,344.0,2.0,978,1.0,4.0,1005,1983,3,1,2.0,9,1,2,2.0,0,0,8.0,4.0,225000
1301,1302,3.0,70.04995836802665,7500,1.0,0.0,6.0,0.0,1942,1.0,1.0,2.0,0.0,1.0,771,1.0,4.0,753,1494,3,1,2.0,7,2,1,1.0,0,0,8.0,4.0,177500
1302,1303,3.0,92.0,10120,1.0,0.0,15.0,0.0,1994,3.0,1.0,1.0,391.0,2.0,1165,1.0,4.0,1203,2526,4,1,2.0,8,1,3,2.0,0,0,8.0,4.0,290000
1303,1304,3.0,73.0,8688,1.0,0.0,21.0,0.0,2005,1.0,1.0,1.0,228.0,2.0,1616,1.0,4.0,1616,1616,3,1,2.0,7,0,3,2.0,0,0,8.0,4.0,232000
1304,1305,4.0,32.0,3363,1.0,0.0,7.0,4.0,2004,1.0,1.0,3.0,117.0,2.0,976,1.0,4.0,976,1708,3,1,2.0,7,0,2,2.0,0,0,8.0,4.0,130000
1305,1306,3.0,108.0,13173,1.0,0.0,16.0,0.0,2006,3.0,1.0,3.0,300.0,2.0,1652,1.0,4.0,1652,1652,2,1,0.0,6,2,2,2.0,0,0,8.0,4.0,325000
1306,1307,3.0,48.0,6955,1.0,0.0,16.0,4.0,2005,1.0,1.0,3.0,94.0,2.0,1368,1.0,4.0,1368,1368,2,1,2.0,6,1,2,2.0,0,0,6.0,5.0,202500
1307,1308,3.0,60.0,8072,1.0,0.0,5.0,0.0,1994,1.0,1.0,2.0,0.0,2.0,990,1.0,4.0,990,990,3,1,3.0,5,0,2,2.0,0,0,8.0,4.0,138000
1308,1309,4.0,100.0,12000,1.0,0.0,17.0,0.0,1948,1.0,1.0,2.0,0.0,1.0,924,1.0,4.0,1122,1122,2,1,2.0,6,0,2,2.0,0,0,8.0,4.0,147000
1309,1310,3.0,70.04995836802665,7153,1.0,0.0,20.0,0.0,1991,1.0,1.0,1.0,88.0,1.0,1278,1.0,4.0,1294,1294,3,1,2.0,6,0,2,2.0,0,0,8.0,4.0,179200
1310,1311,3.0,100.0,17500,1.0,0.0,6.0,0.0,1959,1.0,1.0,2.0,0.0,2.0,1902,1.0,4.0,1902,1902,3,1,0.0,7,2,2,2.0,0,0,8.0,4.0,335000
1311,1312,3.0,68.0,8814,1.0,0.0,5.0,0.0,2005,1.0,1.0,1.0,80.0,2.0,1274,1.0,4.0,1274,1274,3,1,2.0,6,0,2,2.0,0,0,6.0,5.0,203000
1312,1313,3.0,70.04995836802665,9572,1.0,0.0,15.0,0.0,1990,1.0,1.0,1.0,336.0,2.0,1453,1.0,4.0,1453,2810,4,1,2.0,9,1,2,2.0,0,0,8.0,4.0,302000
1313,1314,3.0,108.0,14774,1.0,0.0,15.0,0.0,1999,1.0,1.0,1.0,165.0,2.0,1393,1.0,4.0,1422,2599,4,1,2.0,10,1,3,2.0,0,0,8.0,4.0,333168
1314,1315,3.0,60.0,8190,1.0,0.0,7.0,0.0,1954,3.0,1.0,2.0,0.0,1.0,948,1.0,4.0,948,948,3,1,3.0,5,1,1,2.0,0,0,8.0,4.0,119000
1315,1316,3.0,85.0,11075,1.0,0.0,12.0,0.0,1969,1.0,1.0,2.0,0.0,1.0,952,1.0,4.0,1092,2112,4,1,3.0,9,2,2,2.0,0,0,8.0,4.0,206900
1316,1317,3.0,61.0,10226,1.0,0.0,5.0,0.0,2008,1.0,1.0,3.0,270.0,2.0,1622,1.0,4.0,1630,1630,3,1,0.0,8,1,3,2.0,0,0,8.0,4.0,295493
1317,1318,1.0,47.0,4230,1.0,0.0,21.0,4.0,2006,1.0,1.0,2.0,0.0,2.0,1352,1.0,4.0,1352,1352,2,1,2.0,5,1,2,2.0,0,0,6.0,5.0,208900
1318,1319,3.0,70.04995836802665,14781,1.0,0.0,5.0,0.0,2001,3.0,1.0,1.0,178.0,2.0,1753,1.0,4.0,1787,1787,3,1,2.0,7,1,3,2.0,0,0,8.0,4.0,275000
1319,1320,3.0,75.0,10215,1.0,0.0,7.0,0.0,1954,3.0,1.0,1.0,132.0,2.0,864,1.0,4.0,948,948,3,1,3.0,5,0,1,2.0,0,0,8.0,4.0,111000
1320,1321,3.0,70.0,8400,1.0,0.0,12.0,0.0,1957,3.0,1.0,2.0,0.0,1.0,1478,1.0,4.0,1478,1478,3,1,3.0,6,2,2,2.0,0,0,8.0,4.0,156500
1321,1322,3.0,70.04995836802665,6627,1.0,0.0,3.0,0.0,1949,3.0,1.0,2.0,0.0,1.0,0,0.0,4.0,720,720,2,1,3.0,4,0,1,2.0,0,0,8.0,4.0,72500
1322,1323,3.0,107.0,10186,1.0,0.0,15.0,0.0,1992,1.0,1.0,2.0,0.0,2.0,750,1.0,4.0,1061,1923,3,1,2.0,8,1,2,2.0,0,0,8.0,4.0,190000
1323,1324,3.0,50.0,5330,1.0,0.0,3.0,0.0,1940,3.0,1.0,2.0,0.0,1.0,420,1.0,4.0,708,708,2,1,1.0,5,0,0,2.0,0,0,8.0,4.0,82500
1324,1325,3.0,75.0,9986,1.0,0.0,21.0,0.0,2006,1.0,1.0,1.0,428.0,2.0,1795,1.0,4.0,1795,1795,2,1,2.0,7,1,3,2.0,0,0,6.0,5.0,147000
1325,1326,4.0,40.0,3636,1.0,0.0,9.0,0.0,1922,1.0,1.0,2.0,0.0,0.0,796,0.0,4.0,796,796,2,1,3.0,5,0,0,0.0,0,0,8.0,4.0,55000
1326,1327,2.0,70.0,4270,1.0,0.0,7.0,0.0,1931,1.0,1.0,2.0,0.0,0.0,544,1.0,4.0,774,774,3,1,2.0,6,0,0,2.0,0,0,8.0,4.0,79000
1327,1328,3.0,60.0,6600,1.0,0.0,11.0,0.0,1982,1.0,1.0,2.0,0.0,1.0,816,1.0,4.0,816,816,3,1,2.0,5,1,1,2.0,0,0,8.0,4.0,130500
1328,1329,4.0,60.0,10440,1.0,0.0,17.0,0.0,1920,1.0,1.0,2.0,0.0,0.0,1510,1.0,4.0,1584,2792,5,1,3.0,8,2,2,2.0,0,1150,8.0,4.0,256000
1329,1330,3.0,63.0,9084,1.0,0.0,8.0,0.0,1998,3.0,1.0,2.0,0.0,2.0,935,1.0,4.0,955,1632,3,1,3.0,8,1,2,2.0,0,0,8.0,4.0,176500
1330,1331,3.0,85.0,10000,1.0,0.0,21.0,0.0,2006,3.0,1.0,3.0,410.0,2.0,1588,1.0,4.0,1588,1588,3,1,2.0,7,1,3,2.0,0,0,8.0,4.0,227000
1331,1332,3.0,55.0,10780,1.0,0.0,5.0,0.0,1976,1.0,1.0,2.0,0.0,1.0,911,1.0,4.0,954,954,3,1,3.0,6,0,2,2.0,0,0,8.0,4.0,132500
1332,1333,3.0,67.0,8877,1.0,0.0,7.0,0.0,1938,1.0,1.0,2.0,0.0,1.0,816,1.0,4.0,816,816,2,1,3.0,3,1,1,2.0,0,0,8.0,4.0,100000
1333,1334,4.0,60.0,7200,1.0,0.0,9.0,0.0,1938,1.0,1.0,2.0,0.0,1.0,803,1.0,4.0,803,1360,2,1,2.0,6,0,1,2.0,0,0,8.0,4.0,125500
1334,1335,4.0,24.0,2368,1.0,0.0,2.0,4.0,1970,1.0,1.0,2.0,312.0,1.0,765,1.0,4.0,765,1365,3,1,3.0,7,0,2,2.0,0,0,8.0,4.0,125000
1335,1336,3.0,80.0,9650,1.0,0.0,14.0,0.0,1977,1.0,1.0,1.0,360.0,1.0,1350,1.0,4.0,1334,1334,2,1,3.0,6,1,2,2.0,0,0,8.0,4.0,167900
1336,1337,3.0,87.0,9246,1.0,0.0,14.0,2.0,1973,1.0,1.0,1.0,564.0,1.0,1656,1.0,4.0,1656,1656,4,2,3.0,8,0,2,2.0,0,0,8.0,4.0,135000
1337,1338,4.0,153.0,4118,1.0,0.0,17.0,0.0,1941,1.0,1.0,2.0,0.0,1.0,693,0.0,0.0,693,693,2,1,1.0,4,0,0,0.0,0,0,8.0,4.0,52500
1338,1339,3.0,95.0,13450,1.0,0.0,5.0,0.0,2002,1.0,1.0,2.0,0.0,2.0,916,1.0,4.0,920,1861,3,1,2.0,8,0,2,2.0,0,0,8.0,4.0,200000
1339,1340,3.0,120.0,9560,1.0,0.0,5.0,0.0,1972,3.0,1.0,2.0,0.0,1.0,864,1.0,4.0,864,864,3,1,3.0,5,0,1,2.0,0,0,8.0,4.0,128500
1340,1341,3.0,70.0,8294,1.0,0.0,12.0,0.0,1971,1.0,1.0,2.0,0.0,1.0,858,1.0,4.0,872,872,3,1,3.0,5,0,4,2.0,0,0,8.0,4.0,123000
1341,1342,3.0,66.0,13695,1.0,0.0,20.0,0.0,2003,1.0,1.0,2.0,0.0,2.0,1114,1.0,4.0,1114,1114,3,1,2.0,6,0,2,2.0,0,0,8.0,4.0,155000
1342,1343,3.0,70.04995836802665,9375,1.0,0.0,5.0,0.0,2002,1.0,1.0,1.0,149.0,2.0,1284,1.0,4.0,1284,2169,3,1,2.0,7,1,2,2.0,0,0,8.0,4.0,228500
1343,1344,3.0,57.0,7558,1.0,0.0,6.0,0.0,1928,1.0,1.0,2.0,0.0,0.0,896,1.0,4.0,1172,1913,3,1,3.0,9,1,2,2.0,0,0,8.0,4.0,177000
1344,1345,3.0,85.0,11103,1.0,0.0,5.0,0.0,2006,1.0,1.0,2.0,0.0,2.0,728,1.0,4.0,728,1456,3,1,2.0,8,1,2,2.0,0,0,6.0,5.0,155835
1345,1346,4.0,50.0,6000,1.0,0.0,17.0,0.0,1920,3.0,1.0,2.0,0.0,2.0,960,1.0,0.0,960,960,2,1,1.0,5,0,1,2.0,0,0,8.0,4.0,108500
1346,1347,3.0,70.04995836802665,20781,1.0,0.0,14.0,0.0,1968,3.0,1.0,2.0,0.0,1.0,1568,1.0,4.0,2156,2156,3,1,3.0,9,1,2,2.0,0,0,8.0,4.0,262500
1347,1348,3.0,93.0,15306,1.0,0.0,23.0,0.0,2006,1.0,1.0,3.0,100.0,2.0,1732,1.0,4.0,1776,1776,3,1,2.0,7,1,3,2.0,0,0,6.0,5.0,283463
1348,1349,3.0,70.04995836802665,16196,1.0,0.0,20.0,0.0,1998,1.0,1.0,2.0,0.0,2.0,1482,1.0,4.0,1494,1494,3,1,2.0,5,1,2,2.0,0,0,8.0,4.0,215000
1349,1350,4.0,50.0,5250,1.0,0.0,17.0,0.0,1872,1.0,1.0,2.0,0.0,0.0,684,0.0,4.0,938,2358,4,1,3.0,8,0,0,2.0,0,0,8.0,4.0,122000
1350,1351,3.0,91.0,11643,1.0,0.0,12.0,2.0,1969,1.0,1.0,1.0,368.0,1.0,1248,1.0,4.0,1338,2634,6,2,3.0,12,0,4,2.0,0,0,8.0,4.0,200000
1351,1352,3.0,70.0,9247,1.0,0.0,12.0,0.0,1962,1.0,1.0,1.0,318.0,1.0,858,1.0,4.0,858,1716,4,1,3.0,8,1,2,2.0,0,0,8.0,4.0,171000
1352,1353,4.0,50.0,6000,1.0,0.0,3.0,0.0,1937,1.0,1.0,2.0,0.0,0.0,698,1.0,4.0,786,1176,2,1,3.0,4,0,2,0.0,0,0,8.0,4.0,134900
1353,1354,3.0,56.0,14720,1.0,0.0,15.0,0.0,1995,3.0,1.0,1.0,579.0,2.0,2033,1.0,4.0,2053,3238,4,1,2.0,9,1,3,2.0,0,0,8.0,4.0,410000
1354,1355,3.0,70.04995836802665,10316,1.0,0.0,5.0,0.0,2000,1.0,1.0,2.0,0.0,2.0,992,1.0,4.0,992,1865,3,1,2.0,7,1,3,2.0,0,0,8.0,4.0,235000
1355,1356,3.0,102.0,10192,1.0,0.0,14.0,0.0,1968,1.0,1.0,1.0,143.0,1.0,570,1.0,4.0,1222,1920,4,1,2.0,8,1,2,2.0,0,0,8.0,4.0,170000
1356,1357,3.0,70.04995836802665,9477,1.0,0.0,12.0,0.0,1966,1.0,1.0,1.0,65.0,1.0,864,1.0,4.0,892,892,3,1,3.0,5,0,1,2.0,0,0,8.0,4.0,110000
1357,1358,3.0,70.04995836802665,12537,1.0,0.0,12.0,0.0,1971,1.0,1.0,2.0,0.0,1.0,1078,1.0,4.0,1078,1078,3,1,3.0,6,1,2,2.0,0,0,8.0,4.0,149900
1358,1359,1.0,70.04995836802665,2117,1.0,0.0,21.0,3.0,2000,1.0,1.0,1.0,216.0,2.0,756,1.0,4.0,769,1573,3,1,2.0,5,0,2,2.0,0,0,8.0,4.0,177500
1359,1360,3.0,129.0,16737,1.0,0.0,16.0,0.0,2004,3.0,1.0,1.0,66.0,2.0,1980,1.0,4.0,1980,1980,3,1,0.0,8,1,3,2.0,0,0,8.0,4.0,315000
1360,1361,3.0,51.0,9842,1.0,0.0,18.0,0.0,1921,1.0,1.0,2.0,0.0,0.0,612,1.0,4.0,990,2601,4,1,3.0,8,0,2,2.0,0,0,8.0,4.0,189000
1361,1362,3.0,124.0,16158,1.0,0.0,22.0,0.0,2005,3.0,1.0,3.0,16.0,2.0,1530,1.0,4.0,1530,1530,3,1,2.0,7,1,2,2.0,0,0,8.0,4.0,260000
1362,1363,3.0,70.04995836802665,12513,1.0,0.0,12.0,0.0,1920,1.0,1.0,2.0,0.0,0.0,715,1.0,4.0,1281,1738,4,1,3.0,7,1,1,2.0,0,0,8.0,4.0,104900
1363,1364,3.0,73.0,8499,1.0,0.0,8.0,0.0,2006,1.0,1.0,2.0,0.0,2.0,616,1.0,4.0,616,1412,3,1,2.0,6,1,2,2.0,0,0,6.0,5.0,156932
